id,price,rooms,squareMeters,year,month
c501b631b6d10f8babe9ce1025b801be,685000,2.0,39,2023,10
146b0f8e16ffbec1d54508a44fccb101,429000,2.0,47,2023,10
9b0a9b6b12c95196cf1f582b47ca05fd,965000,3.0,69,2023,10
ea023f08d15e6541c748282b02321f59,950000,2.0,45,2023,10
7d70ffc9dabe86fe65e59545c3671e8f,630000,3.0,56,2023,10
332711c287bd92bd4834f1d3899f2027,2250000,3.0,90,2023,10
976a3146f0ce5e1ff21161bf57b8ff8b,1325000,4.0,78,2023,10
22cc4a73df30b42821d5e6bf6b346816,896776,3.0,64,2023,10
955ffd7daadceafb01e41a8f7a71af33,569000,2.0,30,2023,10
1ac3dc8c6636b4f10d66392aec3abcc2,795000,2.0,38,2023,10
56f41ef4fb683602a8c64891eeff4ab4,870000,2.0,36,2023,10
08abb4d586e35e7327bf42bb870eccc2,950000,4.0,92,2023,10
846163913280887b1fa87c1542360f09,700000,3.0,60,2023,10
e826fe7d262209b7606253fe7b3277e9,650000,2.0,33,2023,10
d20916cd563cb0adc45ea55a2c7ea07a,630000,3.0,60,2023,10
6fa266b77b9b7f5708191b44f0450956,735000,3.0,59,2023,10
36c3305b63d0f51cacd13da014256cc6,655000,2.0,38,2023,10
922d729e9f0bf24e89b0b72b0d669839,482000,1.0,30,2023,10
5833a814f1e0fee9478135b811184ea5,899000,3.0,65,2023,10
60ca0295881801ff00c00625f2fea212,599000,3.0,61,2023,10
25a2dca10704e5e15005f63c9306b29d,799000,2.0,47,2023,10
c08697426883e82e480cb860f237fc3d,550000,1.0,27,2023,10
bef10378e54950204c510ffc1b668364,997500,3.0,75,2023,10
178d530445a2ed5aacc3083a702f88b8,815000,2.0,29,2023,10
f39dcdbb16bbc1900bd24ed4f0086740,999000,2.0,57,2023,10
3e05c712f1f5f18df49a39c0471f1b95,1660000,3.0,83,2023,10
76837d095c617e7cb1fbd2a31ab55fa1,810000,3.0,46,2023,10
2b63318fe9fb11b1621dea3daf95a2a0,840000,3.0,59,2023,10
f2ccb834887074a20e57970e353a2363,1100000,2.0,63,2023,10
76124aaa629f5ad78d219ac47f81c80a,1805000,4.0,120,2023,10
792db5dd3983b028c9795f7c236cf1e3,729000,3.0,64,2023,10
273d06520ad951ea17530711411f59fe,1072500,4.0,86,2023,10
95f2d7b29573ba5b73250aa7d2080d57,699999,2.0,52,2023,10
aa50a5051b53486dd09699b2bd3d2710,659000,1.0,32,2023,10
d7db19f495e61104510c26046c103780,1150000,3.0,66,2023,10
095d3e1ca2d3c230ffda57fcb055f17b,555000,3.0,37,2023,10
c669d4a97199c8978b059b482ef988d8,629000,3.0,52,2023,10
90bb6574112dce9cde611829a904478a,819000,2.0,42,2023,10
aca6c98209f9ad52f1076773d7ba33d1,809000,3.0,56,2023,10
f1634dfb50df3b6add7469fba5f9c8c6,690000,2.0,44,2023,10
9bd442047f96336e81d67296c2ad47d5,1627900,3.0,73,2023,10
3f728bddd617d16e3c1c00cadf83de6c,2100000,4.0,105,2023,10
4edcd1d253b8677eb4df4fb15b62a3d9,1040000,4.0,47,2023,10
75c86098a813ddad6da7d1e24bffe1de,1299000,2.0,53,2023,10
bcb68e9d0e2f0382a494e0cd5ff3cf38,714000,2.0,50,2023,10
b37694eb3b37bf646a5032157a1862bc,800000,3.0,51,2023,10
12380ba78fe55229415266550d34f336,868480,4.0,74,2023,10
35d394735d99d1ba93ea4fa5f0b18714,649000,2.0,38,2023,10
c4c18a12ae28958aec0f7b448c6bb0c0,557000,3.0,53,2023,10
9fec17f5ccbd1dc1c6132f0833b6bfd8,1650000,4.0,70,2023,10
d6a7fea8bdfc067fc7679074f34c0833,625000,3.0,43,2023,10
8c3a0dae1e29764c4f62e3fe05fcc06a,679900,3.0,51,2023,10
914c3580b20279a0b8876067ba89af41,838250,4.0,67,2023,10
92a159bd3dadda39062ee19439b31fbc,600000,2.0,42,2023,10
4b41bce219c6aef54074e9c0f6c294ed,759500,2.0,36,2023,10
463ed204d5e78443cb0f4d8a329bf850,594000,2.0,33,2023,10
ab59ce5c7114709e54feaf0829ad76b6,1280000,4.0,86,2023,10
8db66e17e4ecee7d1f7c33c4fc627488,1849000,3.0,84,2023,10
6d5ef753b18a39a0e4315ea7b6040849,590000,2.0,38,2023,10
541009032fde55cd2d3525f2975ee5f9,650000,3.0,56,2023,10
81406126940b9650f444b4319e17d140,650000,2.0,43,2023,10
ca771f47e786c97e8140c75586e76b26,600000,2.0,44,2023,10
791d2790d9ccbb929c994a8bf750e70d,846000,2.0,42,2023,10
6a159c71ebc3c74fde8813c5aefab73b,761000,3.0,59,2023,10
4936fceff645d80b2461f57817af4fea,885000,3.0,49,2023,10
28010156a6d3fb239ad5750ae1262410,1188000,3.0,72,2023,10
441a039f803274462e2b7f2e269bf52b,1549000,3.0,75,2023,10
716b655a02274f87bde4175eae947c0f,640000,2.0,46,2023,10
a36c175389b781cba8de5fd5fc4212be,735000,4.0,67,2023,10
fa18591fc31a32b39afd47b9065d0a19,620000,1.0,31,2023,10
9c7df402a69b12bd1b8727779cae904a,491003,1.0,32,2023,10
dd1e8716ec09478eea302a54db41a899,829999,2.0,58,2023,10
f72614f33b65d5266d40756402370b1c,799112,3.0,79,2023,10
c1d17cf245a4a057ab831d847bd90795,920000,3.0,61,2023,10
8dfc14e058eafb985251dd347d338e87,680000,2.0,44,2023,10
ee65ecd3fac2938dcdfa3e34cfeb98ab,980000,3.0,81,2023,10
3090a5a26380aead8dde2ea214c846fe,599000,1.0,31,2023,10
1e0b9cff603b06cbea68ae759715e0cb,1290000,4.0,86,2023,10
39032a1dad9f2a222662f1ab4594838b,860002,2.0,45,2023,10
233dca94d3ea711ef642a0383a50ef0e,1034000,2.0,41,2023,10
3f90f268ef9d6f95494e801ecfc52ceb,795005,3.0,64,2023,10
49826612621b3968e5d2708b21422e46,750000,2.0,43,2023,10
2bfc41a17604c93c96b070f616d4f4e9,449000,1.0,28,2023,10
4815d84c29ebe8ecd62cf8df4e021229,799000,2.0,46,2023,10
79bdefd8481abc8db2744c7b04eeb22b,718750,1.0,31,2023,10
d1900f6840a7e3a17f88f848976c5b6f,599000,2.0,51,2023,10
c2c280262784d23b0ddc682364dbe6bd,550000,1.0,28,2023,10
1e4b1423bfed6d91fde53c8665411166,1080000,3.0,72,2023,10
9461313c4fcb4416e0eeea5f2fa4876a,750000,2.0,50,2023,10
14ee4c8465471444bbe073b0efdd3110,640000,2.0,39,2023,10
35951ba0a1fb9ab1cc823f58edb96939,599000,3.0,48,2023,10
7f3b7da1d3e8d152666049f61f0dd6f4,599000,2.0,51,2023,10
5f6a1682273d853586a0934729a8bd3d,1374000,4.0,91,2023,10
14fa4ad6411ac1ff9e6481e8cb09c293,479000,1.0,28,2023,10
0b6a968e3fa3b27f9bf9ed9842d35e68,590000,2.0,39,2023,10
9f06301d9c1babe6ee654c5fd1a3e1fd,2100000,3.0,79,2023,10
e3f3541ba34d41bb50a57a63b733f1af,1500000,3.0,67,2023,10
3a8ef2fbf1c47cedd40fd6e1bcb48996,1175000,2.0,50,2023,10
fef8cc6f3cb6dbb733718462b454c279,950000,3.0,56,2023,10
ca317e01be9e2d1d9691db8ef893a5fc,639000,2.0,49,2023,10
b1dc98b0a32d82b7c50629cf2e966db9,748000,3.0,64,2023,10
3faa08294eca7721e2f402afccd5d71f,1950000,3.0,76,2023,10
0666fbaebd12534b40c76ab53481f166,936000,3.0,49,2023,10
fd33b8256c391ebdc3dbcfb53d3652ba,627000,3.0,43,2023,10
f29f79821d48495f2b1a1a2ed153a394,1600000,5.0,109,2023,10
3e0b3071ace7536be061b0553341bcb8,470000,1.0,31,2023,10
4e528bfef5609a9dec8b93e705c8e60d,1455000,3.0,97,2023,10
8d67fda599f9a4fd25fe0740d5edd19c,1980000,4.0,132,2023,10
cf41e2b2d5cf908d596f9d375940a71e,594000,1.0,27,2023,10
e38d589571d5c11f4c0dd4bbe5b7e430,865000,2.0,54,2023,10
5e573a5b7a7ff170ec2c47a683a24b52,950000,2.0,48,2023,10
e278862c12ede9ededa257c89fe5d4b6,920000,3.0,50,2023,10
650ce045f3476c9d07ea150260b38600,615000,2.0,42,2023,10
88becce256dee385861cb82abc125737,910000,3.0,47,2023,10
e8d5e197e8783cf6ec9836a342203996,860000,3.0,48,2023,10
544d5c5399f587194512d01c714b22aa,895000,3.0,64,2023,10
385787741d3451f667e6e5c3c807d56e,780000,2.0,52,2023,10
2517f1f1d62f38d42d6fe32688bbc203,920000,2.0,48,2023,10
6ca41d354e9dbdf9c108ee5e2bb606e1,779000,2.0,42,2023,10
fb7e74db1a364e1f14f7f1a0929a273d,660000,2.0,44,2023,10
e2c2dc5ae5f91a6701956d5b8c63b1c8,720000,2.0,58,2023,10
45bb9dcb3c46498affdfc7f4251f8547,1700000,4.0,99,2023,10
83fd9d046cc7d8be4214f9757e72e8c8,615000,1.0,35,2023,10
f7c3540aed031dacbd1097afb25e57c1,1150000,2.0,53,2023,10
e9594ed251f8053619260349abb4e0fd,990000,2.0,53,2023,10
5c960514f15cb3de9803abbc4ece48ad,799400,3.0,57,2023,10
84347d1b7000ac695e841055e9580c9c,1150000,3.0,76,2023,10
ffa9a13888695a90474600e95494723a,1075000,2.0,64,2023,10
db765d50a216bce1a192a27d1f91188f,699000,2.0,41,2023,10
f8522d21c220f873fe2b8098060fd228,520000,2.0,36,2023,10
e72b95343d7d9bf16c825d0334600ec5,1600000,4.0,72,2023,10
f683f845ba8c61c1e2eab05676af7744,789000,2.0,48,2023,10
b9912cf67d3ba20cf704437ab3e3a6ca,930000,3.0,78,2023,10
d2525f9c3c8c304500ae7e5381e6aeaf,520000,2.0,41,2023,10
3fd6ded37103e052ce6c1495eee9ac46,1405000,2.0,55,2023,10
84c1f59255699b2e00c1aff0d2b8d6a6,1500000,3.0,67,2023,10
9fd3651578ea4723ed790726f5f202b9,1196000,5.0,107,2023,10
13d1fe8aa4f397a8bf24e31ad3f11526,850000,4.0,65,2023,10
84951e338a96c4bd2c8aa4f9f5d80223,639000,2.0,46,2023,10
913e10d1655ba14533847a3ffd246d0e,699000,3.0,37,2023,10
8b3d2b51cb4a2d238db4d3277af900e5,660000,2.0,37,2023,10
df3bdd4dea14a6d8501b79e6c6c73f6c,699000,2.0,53,2023,10
de7556c81070123db496f1b9e509abb9,889000,3.0,60,2023,10
c2a16ddfb40b64300bf63bf8084b81ea,835000,2.0,51,2023,10
032e929be4289b7f0a22bc8fe19f7f7d,549000,1.0,30,2023,10
b992ef40d6fa5ee074fcea8b632c60b8,1149000,2.0,47,2023,10
f8fed76a4d98f036156216416a3e5129,577150,3.0,75,2023,10
7364139c9d5cfbeb9a7bd672b5f4bf56,1092000,3.0,84,2023,10
ea7dbdbb3e9c979bfb01c250f056e76e,693000,3.0,46,2023,10
c85392afbe50733987fab4c1b5f0e5c0,755000,3.0,48,2023,10
8cbce5b841b367f48613d4b558912fda,1145000,3.0,62,2023,10
f2e860d2c26c73ce973c089fe3c71fba,710000,3.0,37,2023,10
58630afd56868704e46cdd5031fc4c98,799000,2.0,48,2023,10
3c52e83c69ec64613ff655cce2d3f6d5,600000,2.0,44,2023,10
014b9a21ce02758794157b78e074b8d1,662003,2.0,39,2023,10
3bb54b7960a9961230955e1a8d72e1ac,672000,2.0,42,2023,10
b0621a4a47fbb3856036d80349e8e60d,1299000,2.0,55,2023,10
dd2c0aa586337e29410c927723798456,630000,1.0,30,2023,10
790956b917192e788a6d343037cbbc02,885000,3.0,48,2023,10
f4dbe77bdd8c43b4aa690bc50190f75f,800000,3.0,78,2023,10
baf6a766c2e2f3d9b92674e25be0ef5b,660000,2.0,37,2023,10
b92ba11ba0befe8dea3c79f27ce75840,940000,3.0,49,2023,10
5ebffe1d0b3abab736f50d9114e12e09,920000,2.0,48,2023,10
69ddd4f072e872ad77fecb68a91812c1,660000,2.0,37,2023,10
1bde19f8d9e3c74dba9143dc4b113b26,710000,3.0,37,2023,10
6a32e81df4b602e723b0582aa1b60df0,1279000,3.0,62,2023,10
ac71eb1b4ecb9fe51386e39c80088acb,1045000,3.0,91,2023,10
123950dc0df25de4674d6eb3da4a9ef2,509000,2.0,37,2023,10
45ea9a970d2ac0a0271619ab032ebaea,1499000,4.0,99,2023,10
a89edfe0641e72ff5ff066c8cd9968f5,2070000,4.0,122,2023,10
5c0329010b8b291cc24448cb89a56208,670000,3.0,57,2023,10
bee73b573b270cd4b26fe1cc3ed836f9,831699,3.0,61,2023,10
c931aed5abc60cbfecd0939042f06d15,650000,2.0,36,2023,10
436e630b7bd5e6db8ea32a18225847d5,750000,2.0,38,2023,10
26f52b4b46d7519087a2711a35c34954,1300000,2.0,56,2023,10
8e74223bee84e5f8a79a3719d818f097,541000,2.0,36,2023,10
1d5dee140ed7f2786fc213b6b708e362,899999,2.0,54,2023,10
2dd27411dd89b3b82008422170af06ef,824000,2.0,59,2023,10
d0edbd05763e9ee8bdfaf0d0ae0c206e,1256000,3.0,70,2023,10
ce8132542d46e43cc9d9cf68ae912c06,1655000,4.0,93,2023,10
3ea97cc8b8a7455eb85b6b4ab742b9be,573000,1.0,28,2023,10
99cbe5dc7a3885fcfdff93e735fcf7d7,1703000,3.0,102,2023,10
104ac865fa0e9e935d28bac887ad24e7,1615000,4.0,85,2023,10
1412cc78cf6bcce95d9d5c47f50690e4,695000,3.0,47,2023,10
5f7d8f6de3a48cd461c47ebefadf110c,682999,2.0,38,2023,10
0eb07507259b2bc4f9b64f2d7dd228fc,750000,2.0,40,2023,10
fd15ffeb8794bb7562d5f56598afcb69,539000,2.0,45,2023,10
676b6e325402ac35d828947c729f0d95,835000,3.0,67,2023,10
e080dd7c6719b8cb2c1a45bb286579f8,1240000,3.0,89,2023,10
a752172c79adf3a4b6dc229e8fc8c91a,2185000,5.0,121,2023,10
2a690b45944139bb3c312b8af9a70228,1198000,3.0,63,2023,10
fa010c54c47cdd0cda61c71bb46291bc,953000,2.0,46,2023,10
0c7d8cc300502fef7a0984e5419eb8f2,1111000,3.0,62,2023,10
4ad072810f67d7f0063429124a267bb6,729000,3.0,53,2023,10
a56bc5a5e928de4dd4b8a650430d83ff,1511000,4.0,84,2023,10
0ec6bf58f3aa6c828a10ccaaa767ceb0,2033000,4.0,126,2023,10
1cf47e1c0fc6e974a7a8260b4ea53437,510000,2.0,36,2023,10
e633e9681be3e56f53ffef51b984c61a,695000,2.0,39,2023,10
7172d4d75773c29bc6be94e649e913a1,520000,2.0,38,2023,10
96edd54d0bfc9f73f553d8d9cb73f3e7,1700000,4.0,99,2023,10
aaf0f87d93c4de888b0bc377311724da,1050000,3.0,66,2023,10
8f2b3aa4e13db18129932d435e768475,475000,3.0,46,2023,10
eb1f8bfe7127eebd622b5f179481f19e,849999,2.0,50,2023,10
280366e137616f1c9d2bcedbbac44661,775830,4.0,71,2023,10
9f6d2a67d64a4fbbe9fce7af72484487,1070000,5.0,115,2023,10
27720dc499b1a0dcec2877e201725311,739000,3.0,57,2023,10
7916f2c6d0bd9f7e1f93c4b8867a1526,642203,2.0,37,2023,10
6711c78952cba1d78aa1527f4c1ef6b6,699000,3.0,37,2023,10
52e98a84c6396b45704e425b7721c4dd,557000,3.0,53,2023,10
856bbd7692d0d930d4438bbb302c5099,611000,2.0,35,2023,10
8e687dfaf954359227d9c13e8b83be78,799999,4.0,67,2023,10
b7fb00e08b56b71305de6a4313d997e0,925000,3.0,47,2023,10
23987febe31930971aac2071b11aa91a,535004,1.0,33,2023,10
a9581fa076e188f5fce0a51eca486264,620000,2.0,38,2023,10
916ca026218889ddd3772a1a15fc38c1,690000,2.0,37,2023,10
ee668ec9f6c1395e3b0841d9db25d947,799000,2.0,60,2023,10
51392c21c1d30cf3686a42b8dd453872,478000,2.0,29,2023,10
3b205ddcf129243addeb6f03d0685c92,695000,2.0,39,2023,10
d48a5ca4bd89d3d853bac398e5ee71b9,620000,2.0,41,2023,10
774740d1c37be5c6754ce32552c03acd,1300000,2.0,56,2023,10
cc3f11a3c683cb3d38a236a9875f50d7,750000,2.0,57,2023,10
fd6a0af1e4f0d86b5fa3b502a31eb3c5,937700,2.0,43,2023,10
a977098a9a52dfd8555bd2463273edbf,1642000,4.0,81,2023,10
87b8dda83a07a712f30021c0b5dbafe2,620000,2.0,42,2023,10
21697afea4984e931a7177b6ac479204,1149000,2.0,47,2023,10
b2e6afa035a2ba7323e6fccb17cf321c,850000,2.0,43,2023,10
849d862ec47efb892385e26baa55cfaf,800000,3.0,63,2023,10
c11395d0ac992e2b791e31b17e635270,999000,3.0,68,2023,10
4eb92ce3796d1014ccfea2e5354f56e9,1239000,2.0,55,2023,10
4730ed87861384c87900f7e34ed0e85f,1300000,3.0,81,2023,10
a55be42d14e152ef8e00126948a75065,799000,4.0,84,2023,10
4745b0cc388c999db0da0e4c6394e4f2,590000,2.0,37,2023,10
b5e104b8b0a568cb7b6988f3f326b69b,720000,3.0,48,2023,10
5e64ef4755ac7d27f124f66e9abf309e,899500,3.0,53,2023,10
ff836bd54d94b8d3a73ae8f580111997,1890000,5.0,108,2023,10
f219c47d0e875fa82be467e59df32419,636200,2.0,37,2023,10
a03eeee479cd63ae2c17b77cec003bb0,590000,2.0,35,2023,10
f1a961e7547367cd7c447bf9f0c8555f,720000,2.0,39,2023,10
196d10099244a95314fa0b8a1ff1635c,748000,2.0,47,2023,10
da052d037c62b4a572d7a3e52a9506e1,710000,2.0,46,2023,10
7bd33739f94ae14424caa9856de1820d,1500000,4.0,88,2023,10
4950d3f9850ad621512d8ed61f8c76b0,1250000,3.0,86,2023,10
a9037b0e9e352d27b3672efb20eb68ea,660000,2.0,37,2023,10
92195d541cd05e80cc2ef0c3df4a2138,516005,1.0,28,2023,10
a6c35f6176780e755233697764c62e42,806003,2.0,42,2023,10
43394720ba702c9f6f737fdc08d0dee1,890000,2.0,46,2023,10
314023eac6fac7a6c244c125c505ccc3,692000,2.0,42,2023,10
4612d4b966e162803e0d87d1bb62a7e4,910000,3.0,49,2023,10
c37f65c62d4b29a06665a381c12dfac7,2060000,6.0,140,2023,10
b6e3059e4227ac3078f478d93c49b07b,789000,2.0,55,2023,10
7f71f534b7a6b8239d8441ab253224a7,860000,3.0,75,2023,10
05731f4e0b7205027f9843f8061e71de,600000,3.0,68,2023,10
7902b8e047a4515dd74329b78fba028e,869000,3.0,63,2023,10
e7164559e73161de69aa1407c443ac74,730000,3.0,55,2023,10
475729f1c178a56ef783f8eb566a3e1b,860000,3.0,51,2023,10
5c6e1b441bf214fd04a0583ccd62e67e,1300004,3.0,71,2023,10
8877a6bc1f5600111c41ef224ed2d0cb,699000,3.0,37,2023,10
7b48049543423e46532a1d552a62b674,799000,4.0,64,2023,10
9c8612eb6fb8e3e969b3a152bb3da333,818000,3.0,63,2023,10
a1c576448897786de4928ed51f5a3114,2270000,4.0,92,2023,10
f24b4600fe0e6936c211072f6410c897,823883,4.0,73,2023,10
95c26bcf956de4c4c61ecaa3ebc2a239,469000,1.0,28,2023,10
914ebe327a4d34ae1fc55e0a36a55860,707000,2.0,47,2023,10
4b1e7358ae8e1f3180cc883b7d0416e1,818100,2.0,45,2023,10
ce7ab6aa19db78c25c756ce883cb7588,635250,3.0,60,2023,10
e03e1d056ded0ab1be8bb92b291472ef,1170000,2.0,49,2023,10
1ba257f0c52717fe6770d0472946c4b6,870000,3.0,64,2023,10
9baf1cf1fa215e067b11fe6abea74d43,557000,3.0,53,2023,10
7071137db8bc6e1717406a3f57710f72,1040000,3.0,61,2023,10
50d4f1f1fe0793de7050e76248d07e41,670000,2.0,38,2023,10
ca06df461623d8472b969708b43c7fff,669000,2.0,37,2023,10
8d1a933743c78a762faff07bd0553085,855000,2.0,46,2023,10
0d33338eb96150fb594746289751c163,649000,2.0,30,2023,10
f8223fc2bef1bb7158c8f4bd874bd68d,574999,2.0,38,2023,10
7212925d5b18ac683700ac064c0669d1,920000,2.0,47,2023,10
e154bf7ac20a5871fb418179f8d1cba5,2335000,4.0,118,2023,10
eafacedd6e14698c5cba01aa58e1242d,599000,2.0,40,2023,10
3f6377e2737019ad622f4dc546404356,699000,2.0,53,2023,10
d4c5f00e3b86cd89210fad842f30f1c1,890000,3.0,64,2023,10
6c808f69cd6c12387dc8275e1917877a,930005,3.0,77,2023,10
aaf12603e47df8bc0688b41e913024cf,760004,3.0,64,2023,10
ade7fed5118c6aaa809471beadfe7664,1000000,2.0,67,2023,10
aa8e7391aa1a8ced1b57f786e7f19e52,769000,3.0,55,2023,10
426e28985146c29997cf7fc365d2bd08,915000,2.0,48,2023,10
16173384eb3ee206ab88c70e939038c4,885000,2.0,46,2023,10
406e207c283b9170c7676d0fb839d4a6,1510000,4.0,76,2023,10
cbe81dce685bafc4aab699eb9bb43660,1244000,3.0,74,2023,10
b3e1a7632f35aab41849506e439ae5a9,764000,2.0,45,2023,10
0f2a155f12811d756b2b4d9fb0dce97b,432000,2.0,36,2023,10
16ef0f62003e8c8fe98006d4cbd4b8de,440000,1.0,32,2023,10
b095f0c2af2ed94cc36929f9db061164,885000,4.0,61,2023,10
f4699f5324cf4d6596666587abaa9b3d,690000,3.0,58,2023,10
9120dfba4a361210de6c9bbeb18f2fd7,1770000,3.0,104,2023,10
e5bc2404c1bfcd0065b0813671fd751d,799000,3.0,63,2023,10
60bed1ee47cc4c2ecb2735b2a6129bc4,599000,2.0,39,2023,10
c54d7ab1685249c5c1dd761797784051,1560000,3.0,76,2023,10
6d498bf99d419c55236c6cd495c28dce,1069000,3.0,71,2023,10
b41740ffc02c490ba455132132e3dad9,1100000,3.0,67,2023,10
cfb096d3de98f1daa3ce546728f90ea0,1270000,3.0,76,2023,10
0a20f645a6aaccfb62eff52f9c9b8471,700000,2.0,52,2023,10
c916a6552a2802692466faa99e4130ab,560000,2.0,46,2023,10
2848c3c435c85cbb2b00b68f352e2206,799000,2.0,57,2023,10
d39942112fb9a8dbe51c5f8deee25ec3,975000,3.0,80,2023,10
a1de355303713260aa97d9e8f63f23d4,799000,2.0,40,2023,10
1eebb69aa3506e24d8f0a6be0a03c1e0,670000,2.0,41,2023,10
b29855984b35b302f077f7cb002bf049,775000,3.0,60,2023,10
2c45f2fa2f98475ed7d5fa23e0c03a20,555000,2.0,41,2023,10
f36586b8102e6c96592180da47839ad3,1150000,3.0,67,2023,10
94b677b4300ef7808b0dea7d7b0e02c1,1075004,2.0,64,2023,10
6cf36b9d1059305df36f74fd9ebbd77c,1345400,3.0,62,2023,10
c0da115f57b41671acc28f68d7bfe702,800000,3.0,60,2023,10
e689aacb061716e52e1372ff55faf2e0,1295000,4.0,110,2023,10
30c531845f8d897c701161bc5f91723c,850000,4.0,70,2023,10
b6c6ddb1737ebd17a59ab1431790e262,1590741,6.0,118,2023,10
a053fca6ff69e8d19119d3fc894f9463,980000,3.0,69,2023,10
b712405cbbdb543a6d78ed6121052619,660000,2.0,37,2023,10
886e62b52243c30b8564ac711e36d28e,885000,3.0,49,2023,10
46a166a0c40fc22255ea57000ee1486c,625000,1.0,25,2023,10
a054a3aea5798f78467ba53f03cfaf91,778800,4.0,69,2023,10
08ba58ea5c3b77eef6c2f2caa7e3e5e4,799000,2.0,55,2023,10
495ad37fa33f9103a5238b4728d61386,890000,4.0,77,2023,10
56764a8e3b25fae08fe6070b187af5cb,659000,2.0,45,2023,10
4abe9ae7e9ec72590420d48bb2bbfdec,775200,3.0,45,2023,10
77f6393deaabd186d07e3dcd482ac8b2,690000,2.0,48,2023,10
a440c8a360a23795de55be6e95d9dcc5,1800000,3.0,97,2023,10
4c71571ddf1d82a584277a7017111119,1280000,4.0,86,2023,10
dc3408847d00b7b54b13d3098e7566aa,1200000,6.0,142,2023,10
16eb3d26744c8854f361872436c4a6be,723000,2.0,47,2023,10
5d3bcffd7497dd8cc3aaf4a6497a079a,399000,1.0,28,2023,10
e5bcc9f8155e044077ec841b952b0eea,730000,3.0,56,2023,10
b2bd44adb28bf0ae7ee0350677405ceb,990000,3.0,60,2023,10
943ace29fd34c2f6fc8e16ee4eec3c3e,559000,2.0,42,2023,10
b4dec01527beaba011645c5fe8b7a24a,590000,1.0,28,2023,10
3da77d5e6f4f1c2537c6965f37166d6c,536999,2.0,51,2023,10
2406a7a401cb5ddde065a6540bb5db9b,900000,3.0,65,2023,10
6fdf4562db213aa47b2c17beac5688a2,595000,2.0,47,2023,10
ca5833b3b5afc79b5f6d7e33b9979b8a,885000,3.0,49,2023,10
6a3cfe5f11165008e624ffa1b7b84310,1440000,3.0,80,2023,10
7765ed03c641ec65a1015c452f84657b,780000,2.0,52,2023,10
275ac959624f5badfc9c3324fe17cc1c,1875000,4.0,75,2023,10
13aa893ff4330318ebab7d643a5e7d5d,2100000,6.0,132,2023,10
20fe5551aefbde75347c437071b04814,820000,3.0,63,2023,10
0b26fae3c408e8c0fb913eba6e6ce556,1150000,4.0,98,2023,10
e4b90666b43cdeabb0781cac43a41ef6,980000,3.0,66,2023,10
818195d26f72abbff998197229d5ca79,799000,2.0,60,2023,10
b6b6295764718573f251026e0c99305d,699000,2.0,42,2023,10
32658b5b940a5e4fc188c290d4e77ab5,849500,4.0,64,2023,10
7487775e79013090a3346c1d7128ce96,535000,2.0,41,2023,10
acd4a37c75b3db673148fa30b0d0e4a5,695000,2.0,41,2023,10
a8fb4586e26282e343819d0372b5db4c,1099000,2.0,52,2023,10
5f94b9626834fcd47975a35aaf2dcdee,810000,3.0,79,2023,10
1414d0287a7d1cc999146f45e9ce106d,620000,1.0,32,2023,10
1af500bedeaecd56eccd44b2fd2260da,449000,1.0,32,2023,10
5148bf1f38795382c602631f8084e4b3,885000,3.0,48,2023,10
8259acb136d98f40300454a865848378,1078920,2.0,67,2023,10
69d469497b8823b617de4e436c497950,980000,3.0,57,2023,10
539c69c27c999be4781764af2cefb716,1100000,2.0,63,2023,10
941c714e89674bf2f0b178c3f1ea49c2,1190000,4.0,85,2023,10
99e615a24a5a89d16dfa91805fe5e1a3,1290000,4.0,93,2023,10
f29d9c0a4d084658192f5300f3ab795e,680000,2.0,39,2023,10
58583d3886d735ba5269174bb59ad443,649000,2.0,49,2023,10
1076a6ae2d64ba1f01fe35b846b728f6,990000,4.0,82,2023,10
ff210ae1ec172b3dc3a7e66b9488fe70,1105000,2.0,55,2023,10
4d9153c8d4737ba94121fc86b3640ed9,1600000,6.0,140,2023,10
5bc3693a34f299ad6cd7d9e73f11fe09,1050000,3.0,60,2023,10
ebdf7d648a838e4a3914265527a2cd4c,1290000,3.0,78,2023,10
33cd586da6da9f75457988d21b16f998,1299000,3.0,67,2023,10
a214cd49391f114a4e9452532e2d0712,855000,4.0,74,2023,10
68815153fbab8f75af51489fa41be44a,1450000,4.0,96,2023,10
f9f38b641158dbb5bb4d93bc29e1845d,1149305,2.0,43,2023,10
50de9c82f100e1b8201d5c63f9cf9530,800000,2.0,48,2023,10
c43f1b32bdc640c4a4887d7cc2070623,680000,2.0,49,2023,10
5254b8e632964afef5942544db2447d6,1650000,3.0,70,2023,10
a686a969306a690a951269c7ea070653,827400,2.0,39,2023,10
858f55dd978171438598adfffae56413,775005,3.0,46,2023,10
b0add3f004adf0d23ae193b68bb01769,750000,2.0,50,2023,10
ba54bd6dc40ddec931ca82af1da24e79,865000,2.0,54,2023,10
d852d6509b1efcb74fb53bef80126c16,642000,3.0,60,2023,10
af7a9528bc401c05dfbaf706937903a9,870000,5.0,60,2023,10
25b3d12098ede11bebcc255ad1095396,2480000,5.0,130,2023,10
2a568aa229e381cf221aaca3ce3b742c,990000,2.0,52,2023,10
6840b40e10216fcbb4cd869542be1a17,770000,3.0,57,2023,10
57069df8754ce6aa895780b162668e3a,835000,3.0,66,2023,10
346f7a0858eb5e70569909a8a2ed0899,989000,2.0,57,2023,10
5cd831eb8624482cedf52118e65654f0,570000,1.0,28,2023,10
